price,quantity,timestamp,buy_or_sell,limit_or_market,
119.01000,0.37800000,1527833961.7827,b,l,
119.04000,0.13000000,1527834015.0194,b,l,
119.12000,0.20886381,1527834017.8924,b,l,
119.14000,1.75923900,1527834020.9726,s,l,
119.14000,1.13656230,1527834021.1667,s,l,
119.26000,0.14600000,1527834052.4434,b,l,
119.27000,1.67693000,1527834052.4493,b,l,
119.27000,3.83113427,1527834052.4524,b,l,
119.25000,0.33100000,1527834091.9245,b,l,
119.26000,0.19700000,1527834091.9286,b,l,
119.27000,2.04362241,1527834095.6474,b,l,
119.30000,62.19637759,1527834095.6525,b,l,
119.30000,2.51362241,1527834098.6551,b,l,
119.46000,5.28300000,1527834112.3962,b,l,
119.47000,0.14063436,1527834112.4001,b,l,
119.47000,7.84681474,1527834113.1964,b,l,
119.47000,0.01253484,1527834113.199,b,l,
119.47000,0.00001606,1527834113.2012,b,l,
119.61000,1.81500000,1527834117.3164,s,l,
119.39000,11.43300000,1527834174.4125,s,l,
119.38000,0.13800000,1527834210.6651,b,l,
119.42000,0.15400000,1527834266.5304,b,l,
119.42000,19.46600000,1527834266.5351,b,l,
119.43000,0.11300000,1527834266.5379,b,l,
119.44000,0.14600000,1527834269.2526,b,l,
119.45000,0.12100000,1527834269.2575,b,l,
119.48000,0.12100000,1527834272.4512,b,l,
119.64000,0.14600000,1527834316.5167,b,l,
119.62000,5.00000000,1527834333.2965,s,l,
119.42000,5.70699863,1527834335.407,s,l,
119.35000,4.00300137,1527834335.4114,s,l,
119.35000,19.29464376,1527834351.7635,s,l,
119.19000,10.00000000,1527834439.5605,b,l,
119.07000,27.97000000,1527834493.6334,s,l,
119.07000,12.53000000,1527834497.2995,b,l,
119.14000,16.25000000,1527834580.0552,b,l,
119.13000,0.26400000,1527834597.5376,b,l,
119.13000,10.00000000,1527834597.567,b,l,
119.13000,5.00000000,1527834597.5708,b,l,
119.19000,0.16300000,1527834803.9389,b,m,
119.27000,0.15500000,1527834803.9517,b,m,
119.32000,0.10400000,1527834803.9565,b,m,
119.33000,0.11300000,1527834803.9593,b,m,
119.34000,0.12100000,1527834803.9623,b,m,
119.35000,0.12100000,1527834803.9648,b,m,
119.36000,0.06300000,1527834803.9673,b,m,
119.01000,0.10000000,1527834989.6462,s,l,
