price,quantity,timestamp,buy_or_sell,limit_or_market,
585.85000,0.06600000,1527844311.3688,s,l,
585.84000,0.18074266,1527844311.3733,s,l,
585.55000,5.00000000,1527844311.3762,s,l,
585.55000,0.59553703,1527844311.3791,s,l,
585.53000,10.06899436,1527844311.3825,s,l,
585.53000,1.00000000,1527844311.3854,s,l,
585.53000,1.44000000,1527844311.3877,s,l,
585.53000,1.00000000,1527844311.39,s,l,
585.53000,0.50000000,1527844311.3922,s,l,
585.53000,1.00000000,1527844311.3944,s,l,
585.53000,1.00000000,1527844311.3966,s,l,
585.53000,4.89616812,1527844311.3988,s,l,
585.53000,0.27753003,1527844311.4014,s,l,
585.53000,4.82630185,1527844311.4037,s,l,
585.53000,29.00000000,1527844311.406,s,l,
585.53000,0.05500000,1527844311.4083,s,l,
585.53000,0.94500000,1527844311.4105,s,l,
585.53000,0.02000000,1527844311.4127,s,l,
585.53000,0.02000000,1527844311.4149,s,l,
585.53000,32.49541096,1527844311.4172,s,l,
585.53000,0.06610000,1527844312.5438,b,l,
585.53000,0.36875587,1527844343.2453,b,l,
585.52000,0.25000000,1527844353.2094,s,m,
585.49000,0.60000000,1527844394.3683,s,l,
585.52000,1.06219680,1527844394.3795,b,m,
585.53000,2.93780320,1527844394.3837,b,m,
585.50000,0.11009031,1527844410.9511,s,l,
585.46000,2.17601712,1527844465.598,b,l,
585.52000,0.88782352,1527844468.0545,b,l,
585.53000,2.89156712,1527844468.066,b,l,
585.48000,1.45067808,1527844477.8524,b,l,
586.05000,0.96711872,1527844536.2071,b,l,
586.07000,0.42507444,1527844536.2163,b,l,
586.33000,0.42152232,1527844536.2194,b,l,
586.55000,0.58006003,1527844536.2219,b,l,
586.22000,0.42600000,1527844543.5981,b,l,
585.51000,0.12000000,1527844560.6816,s,m,
586.01000,0.64474581,1527844595.7058,b,l,
586.51000,0.22943520,1527844595.7106,b,l,
586.52000,0.23252000,1527844595.7132,b,l,
585.96000,0.38922692,1527844597.886,b,l,
585.46000,0.00000010,1527844615.1738,s,l,
585.46000,0.13799990,1527844615.187,s,l,
585.45000,0.62572503,1527844615.3834,s,l,
585.45000,0.64448584,1527844615.3874,s,l,
585.44000,5.00000000,1527844615.3908,s,l,
585.40000,5.00000000,1527844615.394,s,l,
585.39000,0.16000000,1527844615.3973,s,l,
585.35000,0.15977427,1527844615.4003,s,l,
585.32000,5.00000000,1527844615.4031,s,l,
585.08000,5.45594127,1527844615.4058,s,l,
585.08000,5.99000000,1527844615.4092,s,l,
585.08000,4.29800000,1527844615.4123,s,l,
585.08000,1.30105873,1527844615.4153,s,l,
585.05000,7.69894127,1527844615.4187,s,l,
585.05000,10.05900000,1527844615.4219,s,l,
585.05000,44.03620000,1527844615.425,s,l,
585.05000,67.18385873,1527844615.4283,s,l,
585.05000,5.99000000,1527844615.4315,s,l,
585.00000,31.25901486,1527844615.4347,s,l,
585.99000,0.02157840,1527844619.0319,s,l,
585.63000,0.00000010,1527844657.7307,s,m,
585.63000,0.00099990,1527844657.7436,s,m,
586.28000,0.00099990,1527844699.3936,b,m,
586.28000,0.00000010,1527844699.4104,b,m,
586.26000,0.08500000,1527844711.5245,b,l,
586.11000,0.40149721,1527844755.8739,b,m,
586.15000,0.59850279,1527844755.9388,b,m,
586.27000,0.05005005,1527844836.482,b,l,
586.22000,0.26766480,1527844865.1073,b,m,
586.48000,0.02300000,1527844865.1328,b,m,
586.49000,0.02900000,1527844865.1356,b,m,
586.50000,1.29215596,1527844865.1391,b,m,
586.50000,0.00206404,1527844865.1418,b,m,
586.52000,0.03300000,1527844865.1447,b,m,
586.53000,0.40781277,1527844865.1473,b,m,
586.54000,0.30658969,1527844865.1499,b,m,
586.70000,0.02800000,1527844865.1525,b,m,
586.71000,0.02100000,1527844865.1552,b,m,
586.75000,7.58971274,1527844865.1585,b,m,
586.32000,0.04153525,1527844930.4381,b,l,
586.70000,0.02100000,1527844934.8835,b,l,
586.70000,0.53511557,1527844934.8938,b,l,
586.70000,0.00021396,1527844934.8963,b,l,
586.70000,0.00000009,1527844934.8988,b,l,
586.71000,0.02600000,1527844934.9016,b,l,
586.72000,0.03300000,1527844934.9041,b,l,
586.72000,0.03216575,1527844934.9073,b,l,
586.73000,0.02800000,1527844936.5893,b,l,
586.75000,6.96200000,1527844936.5961,b,l,
586.75000,5.00000000,1527844937.2345,b,m,
586.75000,6.99000000,1527844939.2269,b,l,
586.90000,1.13400000,1527844944.4667,b,l,
586.91000,0.02900000,1527844944.4701,b,l,
586.94000,0.02400000,1527844944.4728,b,l,
586.97000,0.03100000,1527844944.4753,b,l,
586.98000,5.77200000,1527844944.4778,b,l,
586.98000,0.17391304,1527844944.8049,b,l,
586.98000,0.17361111,1527844944.8104,b,l,
586.98000,0.17331022,1527844944.8144,b,l,
586.98000,0.17301038,1527844944.8187,b,l,
586.98000,0.17421602,1527844944.8238,b,l,
586.98000,0.17271157,1527844944.8278,b,l,
586.98000,0.17241379,1527844944.8314,b,l,
586.98000,0.17211703,1527844944.835,b,l,
586.98000,0.17182130,1527844944.8384,b,l,
586.98000,0.17152658,1527844944.8417,b,l,
586.98000,0.17123287,1527844944.8454,b,l,
586.98000,0.14440910,1527844944.8488,b,l,
587.01000,1.00000000,1527844975.9082,b,m,
586.96000,0.02900000,1527844982.7413,b,l,
587.07000,0.02105005,1527844982.7514,b,l,
586.91000,2.50000000,1527844993.1592,b,m,
586.90000,0.21948030,1527845031.5744,s,l,
587.06000,0.49076683,1527845210.7013,s,m,
587.06000,0.65912803,1527845210.7063,s,m,
586.72000,1.03686233,1527845210.7088,s,m,
586.67000,0.98324281,1527845210.7121,s,m,
587.07000,0.00794995,1527845211.4544,b,m,
587.07000,1.99205005,1527845211.458,b,m,
586.67000,0.00000010,1527845212.2462,s,l,
586.67000,0.11675709,1527845212.2513,s,l,
586.21000,0.65830000,1527845214.0667,s,m,
586.20000,4.34170000,1527845214.0811,s,m,
586.35000,3.31825572,1527845219.9225,b,l,
586.23000,2.50000000,1527845229.1817,s,l,
586.22000,5.00000000,1527845229.1874,s,l,
586.21000,2.24778309,1527845229.1903,s,l,
586.20000,0.65830000,1527845229.1932,s,l,
586.18000,5.99000000,1527845229.1958,s,l,
586.10000,8.00000000,1527845229.1997,s,l,
585.92000,0.16000000,1527845229.204,s,l,
585.73000,9.63385463,1527845229.2066,s,l,
585.72000,4.30107956,1527845229.21,s,l,
585.69000,5.00000000,1527845229.2129,s,l,
585.61000,1.06998373,1527845229.2164,s,l,
585.40000,13.20000000,1527845229.2199,s,l,
585.36000,3.00000000,1527845229.2233,s,l,
585.34000,0.84000000,1527845229.2259,s,l,
585.23000,5.00000000,1527845229.2283,s,l,
585.22000,19.40600000,1527845229.2311,s,l,
585.19000,11.81900000,1527845229.2338,s,l,
585.17000,0.30503499,1527845229.2364,s,l,
585.00000,1.86896400,1527845229.2391,s,l,
586.35000,3.07919112,1527845229.7781,b,l,
586.23000,0.29426035,1527845235.0221,s,m,
586.12000,5.99000000,1527845235.0254,s,m,
585.41000,119.92200000,1527845235.0292,s,m,
585.01000,2.44740000,1527845235.0323,s,m,
585.01000,17.00000000,1527845235.035,s,m,
585.00000,10.73103600,1527845235.0377,s,m,
584.98000,8.14100000,1527845235.0411,s,m,
584.88000,3.08595102,1527845235.0453,s,m,
584.87000,4.92849999,1527845235.0484,s,m,
584.86000,90.00000000,1527845235.052,s,m,
584.82000,1.36700000,1527845235.056,s,m,
584.77000,0.09285264,1527845235.0585,s,m,
586.09000,0.26580000,1527845261.2978,b,l,
585.78000,0.11233033,1527845270.4933,s,l,
585.55000,2.23877282,1527845270.4981,s,l,
585.52000,9.65128106,1527845270.5008,s,l,
585.29000,3.00000000,1527845270.5047,s,l,
585.28000,5.99000000,1527845270.5076,s,l,
584.80000,17.38600000,1527845270.5116,s,l,
584.77000,1.07641040,1527845270.5145,s,l,
584.75000,3.97800000,1527845270.5183,s,l,
584.72000,4.36520919,1527845270.5227,s,l,
584.71000,7.75919732,1527845270.5266,s,l,
584.71000,26.32380268,1527845270.5296,s,l,
584.56000,17.00000000,1527845270.5366,s,l,
584.36000,1.11899620,1527845270.5399,s,l,
584.40000,0.02000000,1527845279.0391,b,m,
584.40000,4.98000000,1527845280.7404,b,l,
584.37000,0.93658243,1527845291.3203,s,l,
584.25000,0.06469833,1527845291.3263,s,l,
584.18000,34.08300000,1527845291.33,s,l,
584.04000,1.18600000,1527845291.4944,s,l,
584.04000,0.97447213,1527845293.6351,s,m,
584.04000,0.00252706,1527845293.6382,s,m,
584.04000,0.00000081,1527845293.64,s,m,
584.04000,0.83700000,1527845296.0531,s,m,
584.04000,3.00000000,1527845296.0577,s,m,
584.00000,0.99900000,1527845296.0613,s,m,
583.46000,0.16400000,1527845296.0641,s,m,
583.47000,10.00000000,1527845296.2009,s,m,
584.01000,1.32600000,1527845306.9953,b,l,
584.04000,0.11967449,1527845307.0002,b,l,
584.04000,0.34664415,1527845307.0029,b,l,
584.14000,64.91571924,1527845307.0064,b,l,
584.18000,7.12754420,1527845307.0096,b,l,
584.18000,0.00345580,1527845307.0117,b,l,
583.73000,0.59844405,1527845308.5723,s,m,
583.73000,0.00155192,1527845308.5768,s,m,
583.73000,0.00000402,1527845308.5804,s,m,
584.66000,8.01204595,1527845313.0341,b,l,
584.66000,0.00320354,1527845313.0371,b,l,
584.66000,0.00000128,1527845313.0395,b,l,
584.66000,0.00074923,1527845313.0423,b,l,
584.66000,2.35299711,1527845316.6113,b,l,
584.89000,1.09200000,1527845317.8713,b,l,
585.02000,0.16000000,1527845317.8782,b,l,
585.02000,0.68000000,1527845317.8806,b,l,
585.68000,2.81875153,1527845331.146,b,l,
585.20000,0.57777024,1527845334.553,s,m,
585.20000,0.00022976,1527845334.5569,s,m,
585.15000,0.14300000,1527845344.0409,s,l,
585.15000,0.71476635,1527845345.5574,s,l,
585.15000,0.23512303,1527845345.5635,s,l,
585.14000,4.15011062,1527845345.5662,s,l,
585.14000,33.40340785,1527845347.4873,s,l,
584.92000,0.14253071,1527845347.8201,s,l,
584.69000,0.00046929,1527845347.8241,s,l,
584.70000,0.85540253,1527845356.8293,b,m,
584.70000,1.87773581,1527845357.098,b,m,
585.00000,0.85470085,1527845378.7402,b,l,
585.24000,1.45600446,1527845415.6092,s,m,
585.24000,0.00377579,1527845415.6126,s,m,
585.24000,0.00000975,1527845415.6152,s,m,
585.03000,0.07029310,1527845421.7585,s,m,
585.03000,0.00017690,1527845421.771,s,m,
585.47000,3.00000000,1527845434.915,b,l,
585.04000,0.37238607,1527845487.161,s,l,
584.67000,0.25000000,1527845495.1696,s,m,
584.67000,5.21000000,1527845495.3268,s,l,
584.66000,32.35000000,1527845495.33,s,l,
585.20000,2.00000000,1527845499.3663,b,m,
585.16000,2.65093962,1527845506.3063,b,l,
585.16000,0.00105996,1527845506.3278,b,l,
585.16000,0.00000042,1527845506.3303,b,l,
585.20000,1.34800000,1527845506.3331,b,l,
584.98000,5.00000000,1527845532.7362,b,l,
585.15000,1.96208977,1527845532.7395,b,l,
585.15000,0.85670000,1527845532.9158,b,l,
585.15000,4.35290000,1527845532.9882,b,l,
585.14000,0.17009541,1527845534.2051,b,l,
585.14000,9.99783034,1527845534.2597,b,l,
585.14000,0.35510009,1527845534.3178,b,l,
585.14000,0.72720000,1527845534.8781,b,l,
585.14000,1.30406483,1527845535.3998,b,l,
585.14000,4.52770933,1527845535.413,b,l,
585.15000,0.02400000,1527845535.4164,b,l,
585.16000,1.33816716,1527845535.4193,b,l,
585.19000,0.02600000,1527845535.4592,b,l,
585.24000,1.26385655,1527845535.4642,b,l,
585.65000,2.44470000,1527845539.1587,b,l,
585.70000,0.04000000,1527845542.2903,b,l,
585.81000,1.39257741,1527845542.2934,b,l,
585.81000,0.62194998,1527845542.8256,b,l,
585.81000,0.08112392,1527845544.6442,b,l,
585.81000,4.76828319,1527845544.6654,b,l,
585.88000,0.02400000,1527845550.419,b,l,
585.89000,0.02231740,1527845550.4234,b,l,
585.86000,0.02400000,1527845564.1698,b,m,
585.86000,0.02300000,1527845564.1828,b,m,
585.87000,0.02800000,1527845564.1871,b,m,
585.88000,0.03300000,1527845564.1901,b,m,
585.89000,0.02768260,1527845564.1929,b,m,
585.90000,0.36431740,1527845564.1958,b,m,
585.39000,0.30000000,1527845604.9568,s,m,
585.39000,0.10000000,1527845604.9847,s,m,
585.39000,0.08000000,1527845604.9889,s,m,
585.39000,0.50000000,1527845604.9924,s,m,
585.39000,0.02000000,1527845604.996,s,m,
585.40000,0.03300000,1527845608.676,s,m,
585.41000,0.02600000,1527845624.6616,s,m,
585.39000,0.02100000,1527845639.7227,s,m,
585.71000,0.02000000,1527845643.5148,b,m,
585.71000,0.98000000,1527845643.5429,b,m,
585.70000,4.00000000,1527845654.765,b,l,
585.73000,0.18215899,1527845700.0257,b,m,
585.74000,0.01784101,1527845700.0313,b,m,
585.39000,12.30003374,1527845715.3431,s,l,
585.38000,0.00096626,1527845715.3543,s,l,
585.38000,0.79903374,1527845715.7072,s,l,
585.30000,0.03274482,1527845756.7478,b,l,
584.62000,0.05459914,1527845779.9873,s,l,
584.30000,0.44270262,1527845784.9278,s,l,
584.00000,0.50000000,1527845794.2603,s,l,
583.92000,4.35574148,1527845794.2667,s,l,
584.27000,0.51300000,1527845799.5188,b,l,
584.10000,0.24887700,1527845821.4279,b,l,
584.15000,5.01000000,1527845823.2424,b,l,
584.15000,4.99000000,1527845823.2965,b,l,
584.15000,1.48664962,1527845823.3013,b,l,
584.15000,3.93300000,1527845823.3034,b,l,
584.15000,4.58035038,1527845823.3055,b,l,
584.25000,0.51300000,1527845843.9768,b,l,
583.81000,0.32177729,1527845890.882,b,l,
583.82000,0.13622271,1527845890.8991,b,l,
583.79000,0.12447020,1527845917.5996,s,l,
583.15000,2.20000000,1527845917.6031,s,l,
583.10000,0.03400000,1527845917.6064,s,l,
583.10000,0.05100000,1527845917.6095,s,l,
583.01000,4.00000000,1527845917.6162,b,m,
583.01000,8.09052980,1527845929.0198,b,l,
583.63000,4.06900000,1527846069.0737,s,l,
583.60000,10.04500874,1527846069.0829,s,l,
583.50000,4.06900000,1527846070.4104,b,l,
583.26000,0.10539450,1527846078.36,s,l,
583.44000,0.02000000,1527846091.9056,b,m,
583.17000,0.25900000,1527846172.4557,s,l,
583.08000,0.69559735,1527846172.4702,s,l,
583.00000,1.54540265,1527846172.4742,s,l,
583.11000,0.02867577,1527846207.4272,s,l,
583.11000,1.97132423,1527846207.4571,s,l,
583.14000,5.00000000,1527846252.4882,s,l,
582.94000,0.14772542,1527846284.357,s,m,
582.94000,5.00000000,1527846284.3668,s,m,
582.36000,3.04700000,1527846284.3695,s,m,
582.35000,0.50000000,1527846284.3725,s,m,
582.35000,0.36984371,1527846284.3752,s,m,
582.34000,5.93543087,1527846284.3779,s,m,
583.27000,3.94860348,1527846284.3865,b,m,
583.27000,0.03471806,1527846284.3893,b,m,
583.28000,0.01667846,1527846284.3918,b,m,
583.18000,0.06232432,1527846368.0222,b,l,
583.06000,0.06470243,1527846442.6229,b,l,
583.10000,0.50000000,1527846454.4907,b,l,
583.08000,0.50000000,1527846462.4831,s,m,
583.08000,1.50000000,1527846462.4874,s,m,
583.08000,0.70000000,1527846462.4908,s,m,
583.09000,3.18000000,1527846464.4797,b,l,
583.00000,0.50000000,1527846470.4271,s,l,
583.00000,2.20000000,1527846470.4537,s,l,
583.11000,0.06484471,1527846482.308,b,m,
583.26000,0.05155466,1527846482.3302,b,m,
583.27000,4.81889820,1527846482.3331,b,m,
583.04000,2.20000000,1527846496.937,s,l,
583.04000,2.80000000,1527846496.9447,s,l,
583.03000,11.12029325,1527846496.9476,s,l,
583.02000,5.00000000,1527846496.9505,s,l,
583.31000,0.68589000,1527846529.3107,b,m,
583.21000,0.92100000,1527846548.8386,s,l,
583.17000,3.37600000,1527846550.2602,s,l,
583.13000,10.00000000,1527846550.2825,s,l,
583.00000,18.92029325,1527846550.2865,s,l,
583.00000,94.44240675,1527846550.2891,s,l,
583.00000,31.18337722,1527846555.0871,s,l,
583.00000,31.25901486,1527846555.0965,s,l,
583.00000,27.55760792,1527846555.0997,s,l,
583.00000,17.64560000,1527846556.1334,s,l,
583.15000,0.08000000,1527846560.6517,b,m,
583.00000,1.62416323,1527846564.1661,s,l,
583.00000,14.24100000,1527846576.6612,s,l,
583.00000,1.71818010,1527846589.5978,s,l,
583.00000,1.50000000,1527846590.0233,s,m,
583.00000,10.00000000,1527846594.0664,s,l,
583.00000,247.20835667,1527846608.8073,s,l,
583.06000,0.02636637,1527846677.0149,b,l,
583.00000,4.15700000,1527846744.6366,b,l,
582.70000,0.02348686,1527846799.428,b,l,
582.76000,1.00000000,1527846835.0252,s,m,
582.77000,5.00000000,1527846893.6034,b,m,
582.94000,3.60000000,1527846893.6453,b,m,
582.76000,3.17200000,1527846914.5654,s,l,
582.69000,10.00000000,1527846918.73,b,l,
582.69000,0.18800000,1527846920.5998,b,l,
582.69000,0.93229325,1527846923.077,b,l,
583.00000,0.00070675,1527846923.0846,b,l,
583.00000,0.93300000,1527846924.9573,b,l,
583.00000,19.00000000,1527846925.6398,b,l,
583.00000,70.35170000,1527846929.8255,b,l,
583.00000,19.64830000,1527846929.8289,b,l,
583.00000,11.53507722,1527846933.7166,b,l,
583.00000,31.25901486,1527846933.7233,b,l,
583.00000,27.55760792,1527846933.7255,b,l,
583.00000,17.64560000,1527846933.7276,b,l,
583.00000,1.62416323,1527846933.7297,b,l,
583.00000,14.24100000,1527846933.7318,b,l,
583.00000,1.71818010,1527846933.7339,b,l,
583.00000,1.50000000,1527846933.736,b,l,
583.00000,10.00000000,1527846933.7381,b,l,
583.00000,247.20835667,1527846933.7401,b,l,
583.00000,21.62029325,1527846933.7423,b,l,
583.11000,0.02300000,1527846935.1364,b,l,
583.14000,0.03300000,1527846935.1418,b,l,
583.22000,0.02800000,1527846935.1451,b,l,
583.26000,0.02100000,1527846935.1478,b,l,
583.41000,0.03100000,1527846935.1504,b,l,
583.45000,0.02100000,1527846935.1529,b,l,
583.47000,0.06400000,1527846935.1558,b,l,
583.50000,1.65022455,1527846935.1591,b,l,
583.50000,14.24100000,1527846989.8099,b,l,
583.49000,2.04700000,1527846990.0176,s,l,
583.49000,3.03300000,1527846990.0217,s,l,
583.49000,1.96700000,1527847005.2747,s,l,
583.49000,4.05300000,1527847005.2841,s,l,
583.49000,0.94700000,1527847008.7567,s,l,
583.49000,5.00000000,1527847008.7623,s,l,
583.49000,5.00000000,1527847014.6067,s,l,
583.38000,1.14000000,1527847014.616,s,l,
583.38000,1.86000000,1527847017.4845,s,l,
583.50000,6.64500000,1527847132.9993,b,l,
583.50000,14.24100000,1527847135.8652,b,l,
583.50000,14.24100000,1527847141.9109,b,l,
583.50000,0.11000000,1527847163.0671,b,l,
583.49000,0.90000000,1527847195.7782,s,l,
583.28000,5.00000000,1527847207.5663,s,l,
583.27000,1.15000000,1527847207.5758,s,l,
583.21000,2.90000000,1527847210.6947,s,l,
583.00000,3.54519323,1527847220.3465,s,l,
582.95000,5.00000000,1527847249.0634,s,l,
582.73000,2.00000000,1527847267.6128,s,m,
583.27000,0.04389282,1527847282.1647,b,m,
583.28000,2.95610718,1527847282.1698,b,m,
583.02000,0.03033681,1527847295.9785,b,l,
583.49000,0.03314135,1527847318.4727,b,l,
583.50000,0.03285865,1527847318.4763,b,l,
583.50000,0.06600000,1527847320.5104,b,l,
583.00000,1.77900000,1527847320.5343,s,l,
582.99000,1.77900000,1527847324.0369,b,l,
582.99000,96.44200000,1527847326.4428,b,l,
582.99000,0.10291771,1527847329.9354,s,l,
582.95000,1.67608229,1527847332.8409,b,m,
583.50000,5.22391771,1527847332.8492,b,m,
583.32000,1.67600000,1527847335.9961,s,l,
583.50000,14.24100000,1527847339.6234,b,l,
583.49000,0.30000000,1527847415.8491,s,m,
583.49000,2.18400000,1527847430.5512,s,l,
582.99000,5.00000000,1527847430.5659,s,l,
582.95000,92.81600000,1527847433.4519,b,l,
583.11000,5.00000000,1527847474.0812,s,l,
583.08000,2.00000000,1527847474.1169,s,l,
583.08000,5.00000000,1527847474.1342,s,l,
583.00000,88.00000000,1527847478.3934,b,l,
583.11000,5.00000000,1527847491.5706,s,l,
582.99000,5.00000000,1527847491.5758,s,l,
583.49000,5.00000000,1527847509.1677,s,l,
583.00000,2.36141126,1527847520.8616,b,l,
583.00000,14.24100000,1527847545.2608,b,l,
583.00000,0.90250341,1527847547.0778,b,l,
583.00000,0.13807822,1527847556.0601,b,l,
583.00000,63.88070000,1527847561.6068,b,l,
583.00000,1.50807883,1527847563.2929,b,l,
583.00000,0.11200000,1527847565.5283,b,l,
583.00000,6.16000000,1527847566.5183,b,l,
583.00000,5.69622828,1527847566.9575,b,l,
583.50000,14.24100000,1527847593.5099,b,l,
583.49000,2.00000000,1527847606.6092,s,l,
583.50000,0.02900000,1527847637.4548,b,l,
583.49000,3.00000000,1527847651.126,s,l,
583.49000,0.36400000,1527847651.1301,s,l,
583.49000,5.00000000,1527847651.1331,s,l,
583.12000,11.17100000,1527847651.1359,s,l,
583.01000,5.00000000,1527847651.139,s,l,
583.00000,14.24100000,1527847719.5911,b,l,
583.00000,9.00000000,1527847763.796,b,l,
583.00000,15.05000000,1527847784.2383,b,l,
582.99000,3.11587000,1527847791.0497,s,l,
583.00000,0.19694750,1527847795.9385,b,l,
583.00000,0.48748117,1527847796.127,b,l,
583.00000,0.90498069,1527847848.1064,b,l,
583.00000,0.05000000,1527847854.6571,b,l,
583.00000,0.05000000,1527847863.6277,b,l,
583.00000,0.83827000,1527847874.6897,b,l,
582.99000,0.63800000,1527847950.5624,s,m,
582.99000,0.06200000,1527847950.5698,s,m,
583.00000,9.00000000,1527847999.8158,b,l,
583.00000,1.45779846,1527848024.5664,b,m,
583.00000,0.00100000,1527848029.6732,b,m,
583.00000,1.53374171,1527848059.1323,b,l,
583.00000,9.00000000,1527848059.9047,b,l,
583.00000,13.65378047,1527848060.962,b,l,
583.00000,0.01737497,1527848060.9695,b,l,
583.00000,8.58262490,1527848060.9727,b,l,
583.49000,1.78800000,1527848091.523,s,l,
583.50000,1.40000000,1527848107.7361,b,l,
583.50000,0.05000000,1527848107.7535,b,l,
583.49000,0.02686866,1527848133.4204,b,l,
583.50000,0.08713134,1527848133.4267,b,l,
583.50000,0.03700000,1527848142.2472,b,l,
583.50000,9.00000000,1527848226.8838,b,l,
583.50000,0.24517936,1527848237.2014,b,m,
583.50000,2.15677442,1527848237.213,b,m,
583.50000,2.84322558,1527848237.3248,b,m,
583.50000,2.15677442,1527848237.3304,b,m,
583.50000,9.00000000,1527848240.2395,b,l,
583.50000,5.00000000,1527848251.8045,b,m,
583.50000,100.00000000,1527848267.0732,b,m,
583.50000,1.99060000,1527848272.6305,b,m,
583.49000,4.04000000,1527848278.4382,s,m,
583.49000,1.80000000,1527848278.4423,s,m,
583.49000,3.68135278,1527848278.446,s,m,
583.49000,9.31864722,1527848278.4485,s,m,
583.42000,4.83086264,1527848278.4523,s,m,
583.40000,64.32913736,1527848278.4551,s,m,
583.50000,2.46049757,1527848280.1977,b,l,
583.50000,2.53950243,1527848280.2055,b,l,
583.50000,4.25710000,1527848284.9044,b,m,
583.39000,0.30105689,1527848302.6523,s,l,
583.39000,99.69894311,1527848302.6564,s,l,
583.50000,0.17140000,1527848308.4763,b,m,
583.50000,1.17894622,1527848318.3228,b,m,
583.50000,0.24517936,1527848318.7239,b,m,
583.50000,0.74717442,1527848318.7301,b,m,
583.50000,0.00764622,1527848329.9969,b,m,
583.50000,0.03700000,1527848340.8237,b,l,
583.50000,0.20000000,1527848345.7273,b,m,
583.50000,0.80000000,1527848345.7338,b,m,
583.50000,0.20000000,1527848358.4839,b,m,
583.50000,0.80000000,1527848358.4952,b,m,
583.43000,5.00000000,1527848360.828,s,l,
583.42000,5.00000000,1527848360.8338,s,l,
583.38000,3.00000000,1527848360.8369,s,l,
583.16000,0.11159852,1527848360.8404,s,l,
583.06000,99.86400000,1527848360.8432,s,l,
583.05000,4.83169070,1527848360.846,s,l,
583.02000,2.96300000,1527848360.8487,s,l,
583.01000,79.14800000,1527848360.8514,s,l,
583.00000,0.08171078,1527848360.8543,s,l,
583.36000,0.80000000,1527848388.4732,s,m,
583.36000,0.20000000,1527848388.5769,s,m,
583.21000,11.12029325,1527848397.2988,s,l,
583.20000,17.00000000,1527848397.3105,s,l,
583.01000,92.80800000,1527848397.3133,s,l,
583.00000,2.89600000,1527848397.3162,s,l,
583.00000,0.19470000,1527848415.5195,b,l,
582.99000,0.15547574,1527848474.7215,s,m,
582.99000,0.00039426,1527848474.732,s,m,
582.99000,0.29813000,1527848494.951,s,m,
582.99000,42.70187000,1527848494.9589,s,m,
582.99000,0.00100000,1527848521.2054,s,l,
582.99000,0.99900000,1527848521.2129,s,l,
583.00000,9.00000000,1527848528.2049,b,l,
583.00000,0.10000000,1527848579.7172,b,m,
583.00000,0.03376977,1527848613.2396,b,l,
583.00000,1.18501802,1527848738.3697,b,l,
583.00000,5.00000000,1527848760.7718,b,l,
583.00000,9.00000000,1527848762.1829,b,l,
583.00000,0.71000000,1527848785.5076,b,l,
583.00000,15.00000000,1527848807.9716,b,m,
583.00000,0.03700000,1527848846.1723,b,l,
582.99000,1.56200000,1527848881.7387,s,l,
582.97000,5.47800000,1527848882.524,b,l,
583.00000,3.40200000,1527848882.5282,b,l,
582.94000,0.29800000,1527848932.353,b,m,
583.00000,2.04002230,1527848932.3576,b,m,
582.81000,5.00000000,1527849078.42,b,l,
582.81000,4.00000000,1527849078.4472,b,l,
582.70000,0.05000000,1527849148.4244,s,m,
582.73000,0.05949664,1527849201.2688,s,l,
582.64000,0.90000000,1527849201.2749,s,l,
582.43000,0.05000000,1527849223.152,s,m,
582.43000,0.79000000,1527849258.4297,s,l,
582.43000,0.80000000,1527849258.438,s,l,
582.43000,0.20494652,1527849274.4594,s,m,
582.43000,0.20000000,1527849274.4716,s,m,
582.27000,0.26953204,1527849274.4761,s,m,
582.26000,0.16000000,1527849274.4805,s,m,
582.06000,0.08130402,1527849274.4839,s,m,
581.91000,0.08421742,1527849274.4874,s,m,
582.34000,0.28200000,1527849290.6609,b,l,
582.07000,0.30600000,1527849303.708,s,l,
582.07000,5.29800000,1527849304.0555,s,l,
582.07000,11.39600000,1527849304.4376,s,l,
582.05000,0.30557431,1527849304.4421,s,l,
582.02000,0.29750000,1527849304.4455,s,l,
581.93000,17.00000000,1527849306.0436,s,l,
581.61000,4.76510000,1527849306.0498,s,l,
581.61000,83.35600000,1527849306.0528,s,l,
581.42000,0.07000000,1527849306.0642,s,m,
581.43000,0.17851632,1527849309.564,s,l,
581.30000,5.00000000,1527849309.6426,b,l,
581.44000,0.10319207,1527849322.4127,s,m,
581.44000,5.00000000,1527849322.4315,s,m,
581.44000,4.89680793,1527849322.4347,s,m,
581.44000,0.10319207,1527849322.438,s,m,
581.30000,4.89680793,1527849322.4413,s,m,
581.89000,1.00000000,1527849394.7334,b,m,
581.89000,1.00000000,1527849406.6875,b,l,
581.89000,0.02000000,1527849445.9546,b,m,
581.61000,0.15024723,1527849459.9575,s,l,
581.59000,0.51582730,1527849459.9726,s,l,
581.50000,2.83900000,1527849459.976,s,l,
581.50000,0.45000000,1527849481.912,b,l,
581.48000,5.00000000,1527849490.7105,b,l,
581.49000,0.91293602,1527849490.7243,b,l,
581.50000,3.08706398,1527849490.7276,b,l,
581.49000,0.04440128,1527849517.1741,b,l,
581.49000,0.08259872,1527849524.3395,b,l,
581.49000,0.00096626,1527849524.3503,b,l,
581.49000,0.79903374,1527849524.3526,b,l,
581.49000,0.11740128,1527849524.3547,b,l,
581.49000,0.38259872,1527849533.9914,b,m,
