price,quantity,timestamp,buy_or_sell,limit_or_market,
7482.80000,0.41949511,1527832246.0817,s,l,
7482.30000,0.02050489,1527832246.1072,s,l,
7483.90000,0.01229712,1527832246.1232,b,m,
7488.50000,0.00770288,1527832246.1283,b,m,
7487.50000,0.01182748,1527832335.8172,b,l,
7487.60000,0.20000000,1527832338.5512,s,m,
7487.60000,0.17700000,1527832338.5612,s,m,
7492.20000,0.06310000,1527832345.4251,s,l,
7488.10000,0.00212788,1527832363.473,b,l,
7487.80000,0.00360000,1527832403.1252,s,l,
7492.60000,0.46000000,1527832413.3941,b,m,
7492.70000,1.00000000,1527832492.7165,b,m,
7492.80000,0.10140000,1527832492.7225,b,m,
7492.90000,0.20842614,1527832492.7268,b,m,
7492.90000,0.69017386,1527832492.7298,b,m,
7488.00000,0.10160000,1527832498.3083,s,l,
7488.00000,0.06600000,1527832518.2401,s,m,
7491.50000,0.00230000,1527832650.6238,s,l,
7491.60000,0.56494973,1527832704.9672,s,l,
7488.60000,0.01365733,1527832873.0909,s,m,
7488.00000,0.03240000,1527832961.074,s,l,
7489.00000,0.00200000,1527833253.6484,s,m,
7484.90000,0.74800000,1527833253.6654,s,m,
7487.20000,0.00270000,1527833468.6808,s,l,
7492.00000,0.00500000,1527833570.0201,b,l,
7492.30000,0.01735114,1527833633.941,b,l,
7488.10000,0.00067093,1527833683.281,s,m,
7488.10000,0.00138557,1527833683.2977,s,m,
7488.40000,0.50000000,1527833815.3614,s,l,
7492.30000,0.41708942,1527833848.9144,b,l,
7496.40000,0.05000000,1527833849.1023,b,m,
7496.40000,0.03729712,1527833849.1074,b,m,
7497.00000,0.06270288,1527833849.1114,b,m,
7497.00000,1.06268750,1527833850.0971,b,l,
7498.00000,1.00000000,1527833850.1027,b,l,
7499.00000,0.00333377,1527833850.106,b,l,
7501.00000,4.50300000,1527833850.1084,b,l,
7501.20000,0.08314162,1527833850.1124,b,l,
7501.20000,0.00363835,1527833850.7304,b,l,
7503.50000,0.00710000,1527833851.7062,s,l,
7504.20000,0.04146944,1527833856.9965,b,l,
7512.90000,0.00870957,1527833860.6166,b,l,
7513.00000,1.70000000,1527833860.6218,b,l,
7514.80000,0.23000000,1527833862.154,b,m,
7514.80000,0.01650000,1527833862.1588,b,m,
7514.80000,0.10834400,1527833863.0171,b,l,
7514.80000,0.08673964,1527833863.0205,b,l,
7515.00000,3.67000000,1527833863.897,b,l,
7515.00000,14.01337768,1527833866.0403,b,l,
7515.00000,2.17218222,1527833866.1469,b,l,
7515.00000,1.82781778,1527833866.1511,b,l,
7515.00000,0.31662232,1527833866.1914,b,l,
7517.40000,0.97900622,1527833866.3054,b,l,
7517.50000,0.01834521,1527833866.3097,b,l,
7517.50000,0.00002198,1527833866.3128,b,l,
7517.50000,0.00000003,1527833866.3225,b,l,
7520.00000,0.04800000,1527833866.3321,b,m,
7520.00000,0.10790389,1527833866.3361,b,m,
7520.00000,3.47000000,1527833866.4983,b,l,
7520.00000,2.17218222,1527833866.9184,b,l,
7520.00000,1.82781778,1527833866.923,b,l,
7520.00000,1.16554039,1527833867.9985,b,l,
7520.00000,0.09603000,1527833868.0049,b,l,
7520.00000,3.23842961,1527833868.0133,b,l,
7520.00000,7.04490000,1527833868.5287,b,l,
7520.00000,2.82749961,1527833871.1673,b,l,
7520.00000,0.00169548,1527833871.1704,b,l,
7520.00000,0.00000102,1527833871.173,b,l,
7525.00000,0.00200000,1527833871.1769,b,l,
7525.10000,1.16880389,1527833871.1797,b,l,
7525.10000,0.08820258,1527833871.237,b,l,
7525.10000,3.72899353,1527833872.8898,b,l,
7526.90000,0.00700000,1527833872.8939,b,l,
7526.90000,0.00210000,1527833872.8979,b,l,
7527.00000,0.26190647,1527833872.9027,b,l,
7523.10000,0.13800000,1527833873.5953,s,l,
7527.00000,2.83000000,1527833875.4863,b,l,
7526.90000,0.00660000,1527833875.5188,s,l,
7527.00000,4.00000000,1527833875.6673,b,l,
7527.00000,2.62800000,1527833876.4879,b,l,
7527.00000,3.00000000,1527833877.4293,b,l,
7527.00000,0.28009353,1527833881.0723,b,m,
